id,SalePrice
1763,182842.788944
1764,116072.047015
1765,169637.310759
1766,195245.457691
1767,222212.277147
1768,142546.479001
1769,172516.552529
1770,153488.288829
1771,121477.87413
1772,134480.480298
1773,123876.011072
1774,139757.738495
1775,143911.512688
1776,129861.485024
1777,107759.242062
1778,138018.936713
1779,117335.117522
1780,178300.27992
1781,126816.455491
1782,89706.2766465
1783,144888.876651
1784,108756.283977
1785,117318.054215
1786,144677.080183
1787,165204.891773
1788,60387.5582024
1789,98407.0490451
1790,86841.0231653
1791,185696.065883
1792,161522.748845
1793,128800.531865
1794,151171.961418
1795,139420.157547
1796,126858.652163
1797,108498.211324
1798,123376.239382
1799,117140.707581
1800,132474.06086
1801,125523.50306
1802,136044.799389
1803,147569.347557
1804,133927.570738
1805,138047.234286
1806,126138.866592
1807,130538.045625
1808,118575.506725
1809,118097.282638
1810,133497.986355
1811,84990.7420391
1812,90965.8695994
1813,122426.152234
1814,91174.0967238
1815,53734.6351757
1816,98015.5403791
1817,99518.3561339
1818,142403.366362
1819,129868.91898
1820,67479.300017
1821,118481.003702
1822,147992.652883
1823,51216.4830056
1824,126676.167735
1825,139809.932605
1826,106092.285111
1827,98959.8785478
1828,131232.522996
1829,115474.690836
1830,140728.770338
1831,146533.232329
1832,68526.806979
1833,135983.291188
1834,120994.128755
1835,120362.928431
1836,124284.396903
1837,86624.5576336
1838,127436.42442
1839,107683.451699
1840,136619.584952
1841,134567.300395
1842,91538.5599222
1843,126787.232057
1844,135190.776179
1845,145054.754898
1846,153850.659184
1847,164087.102248
1848,53200.4114757
1849,110739.423315
1850,120075.565485
1851,161127.947766
1852,125932.583252
1853,128297.489215
1854,159827.838518
1855,142155.358367
1856,230602.375038
1857,146405.955856
1858,129546.139599
1859,116252.340924
1860,144584.236995
1861,116161.015264
1862,315606.585474
1863,297972.029301
1864,298041.068545
1865,337659.132233
1866,321640.812642
1867,227511.916143
1868,290755.883879
1869,206887.113649
1870,224640.346512
1871,243122.681664
1872,175565.869508
1873,256924.79673
1874,151300.123957
1875,199938.901763
1876,200854.967827
1877,212879.239569
1878,204490.185892
1879,128216.215965
1880,129233.116725
1881,248695.133008
1882,252291.089675
1883,184928.128546
1884,206714.568893
1885,242242.396522
1886,284232.738888
1887,217498.809459
1888,274173.837574
1889,170165.209522
1890,119957.069428
1891,129617.278993
1892,100417.530338
1893,133206.710747
1894,125056.219681
1895,138307.162708
1896,127064.761469
1897,113604.234606
1898,117261.805851
1899,160675.629976
1900,162594.311571
1901,161619.292935
1902,154942.384886
1903,218163.676661
1904,143861.080186
1905,209121.347656
1906,141381.557075
1907,227110.406023
1908,111252.061444
1909,133790.078843
1910,120300.658768
1911,214448.274785
1912,352486.938403
1913,139859.277974
1914,74323.9604308
1915,287811.178328
1916,62602.2321738
1917,256289.339185
1918,144066.138048
1919,176761.500498
1920,154405.519438
1921,383060.573289
1922,301477.632311
1923,227182.771096
1924,230635.688486
1925,191021.026879
1926,377317.830986
1927,132430.877279
1928,149103.470262
1929,126587.52983
1930,130652.839678
1931,142122.571165
1932,142590.29874
1933,172553.514065
1934,184855.670322
1935,170369.179402
1936,194862.283549
1937,181467.668355
1938,167558.762638
1939,251733.59841
1940,195255.485677
1941,171922.556042
1942,186187.665621
1943,204729.061818
1944,344297.978143
1945,380275.306574
1946,139470.283033
1947,300521.997896
1948,176247.450005
1949,244262.571717
1950,185932.223758
1951,252900.880745
1952,214825.445171
1953,164187.352694
1954,180453.840574
1955,135346.649585
1956,328145.203957
1957,154376.824212
1958,310369.540116
1959,146929.822225
1960,111282.558034
1961,120723.504777
1962,101230.534318
1963,108822.835265
1964,108457.766035
1965,145523.76813
1966,135679.540242
1967,285124.97566
1968,416846.316998
1969,371965.826609
1970,407916.393222
1971,496236.769805
1972,372442.324693
1973,268353.195862
1974,321572.746519
1975,544412.610597
1976,274647.941155
1977,348301.478151
1978,348885.240613
1979,328822.869226
1980,201957.238272
1981,340583.035632
1982,220445.258946
1983,200460.739193
1984,169971.128006
1985,225530.742616
1986,208333.376288
1987,183282.716416
1988,174889.821478
1989,194873.244388
1990,209464.820644
1991,231679.073158
1992,217682.070004
1993,169856.3239
1994,235713.452686
1995,186252.761688
1996,232651.264651
1997,298665.939513
1998,317375.094404
1999,255551.351158
2000,322652.982039
2001,266733.388245
2002,229974.369727
2003,264463.251524
2004,292185.477327
2005,214349.012975
2006,220350.746781
2007,253892.279511
2008,216097.324874
2009,194889.37377
2010,197103.157979
2011,137444.080882
2012,168509.21311
2013,179614.207615
2014,186509.013068
2015,211273.528213
2016,189341.976796
2017,197469.401127
2018,120035.059558
2019,131322.85893
2020,105329.638665
2021,101346.321113
2022,180674.583827
2023,134825.199419
2024,251139.794946
2025,369190.55052
2026,176944.493587
2027,163422.314614
2028,146280.077103
2029,169233.163168
2030,278238.117407
2031,238087.260729
2032,248711.01337
2033,264472.774607
2034,175612.255495
2035,224657.022005
2036,201685.182883
2037,209133.866057
2038,329150.97086
2039,226328.166994
2040,290930.784037
2041,284235.387647
2042,206131.272982
2043,181279.229936
2044,172611.392069
2045,215835.4196
2046,147565.935345
2047,142281.102966
2048,139158.41748
2049,144277.922081
2050,176585.636807
2051,107733.905709
2052,122802.647286
2053,145523.362256
2054,100555.157298
2055,153013.073213
2056,149474.784189
2057,115205.866296
2058,211768.200793
2059,133304.08357
2060,172064.470227
2061,180188.623982
2062,130868.922782
2063,126569.608381
2064,143184.62479
2065,120220.696139
2066,164177.726441
2067,106301.928409
2068,146102.056116
2069,87012.983023
2070,122546.741084
2071,98975.0425025
2072,128206.588895
2073,134941.103664
2074,188511.904294
2075,148676.297883
2076,119241.764878
2077,156728.433594
2078,123108.245403
2079,130285.759515
2080,123173.216344
2081,128457.944064
2082,113538.199915
2083,142132.109767
2084,114121.805723
2085,115391.430612
2086,102747.346527
2087,120814.065877
2088,97872.7190434
2089,82759.183513
2090,123124.575372
2091,102807.937835
2092,114257.642032
2093,106781.805393
2094,105163.563404
2095,145011.179591
2096,80909.9855685
2097,106979.558251
2098,135659.972744
2099,58824.0496882
2100,63612.7232701
2101,107641.325618
2102,130829.019789
2103,105023.521611
2104,147240.370687
2105,127114.551129
2106,55130.4066866
2107,200609.314921
2108,113693.377129
2109,107143.490162
2110,128880.705049
2111,134646.858612
2112,136329.955646
2113,121151.795974
2114,126306.541408
2115,164733.03038
2116,115438.682112
2117,146847.956335
2118,128170.366191
2119,117333.860983
2120,120145.901068
2121,90473.7980813
2122,113888.929902
2123,84203.0794622
2124,156946.639508
2125,120743.16679
2126,147146.454784
2127,155170.691476
2128,123249.510997
2129,89116.469121
2130,126485.150812
2131,148254.11573
2132,115845.91685
2133,121386.729349
2134,120533.753259
2135,94289.6777631
2136,73620.6402336
2137,104730.683171
2138,131581.515635
2139,148615.846264
2140,139616.42163
2141,152692.908349
2142,124134.664412
2143,138615.960526
2144,124156.547295
2145,137646.553411
2146,171296.564852
2147,136628.349663
2148,137778.646727
2149,149711.548365
2150,229920.458126
2151,120090.51676
2152,160268.132504
2153,170740.055042
2154,103990.445517
2155,144678.798259
2156,259116.234118
2157,239649.336785
2158,238138.734465
2159,213758.673664
2160,184134.207802
2161,246069.648838
2162,410303.960841
2163,342507.336923
2164,255127.001854
2165,203724.688732
2166,156086.34051
2167,224950.430773
2168,195689.892172
2169,196773.417418
2170,221069.873501
2171,150463.927264
2172,128158.424106
2173,164564.071823
2174,226595.7541
2175,310687.184569
2176,308678.701428
2177,237014.947853
2178,216688.854741
2179,135718.279075
2180,203164.943943
2181,193243.672167
2182,221722.595598
2183,188328.744075
2184,117973.870074
2185,123039.479101
2186,143846.354904
2187,157168.31126
2188,156200.963099
2189,278985.887559
2190,84154.9488689
2191,84431.0064696
2192,92700.2739482
2193,108655.184604
2194,105987.863751
2195,112612.581187
2196,100407.258837
2197,118263.817136
2198,157775.494479
2199,178453.384941
2200,151883.821159
2201,151655.134526
2202,216015.943347
2203,137866.036411
2204,184940.732784
2205,120096.2963
2206,146773.238815
2207,212601.863339
2208,279126.056422
2209,239520.116921
2210,117498.312445
2211,112000.888175
2212,120775.408083
2213,100123.795396
2214,120753.327481
2215,100458.3402
2216,136169.968565
2217,61485.2632004
2218,85920.8529563
2219,79423.9853204
2220,85662.5480662
2221,287102.175355
2222,260682.037883
2223,282923.457317
2224,212992.757669
2225,120691.730375
2226,183350.918317
2227,195585.685175
2228,259308.108988
2229,263030.570944
2230,147054.206503
2231,214582.9905
2232,164187.410709
2233,177609.193314
2234,239561.720449
2235,211635.843404
2236,268054.73206
2237,322558.554283
2238,197830.505964
2239,106601.545877
2240,156010.955057
2241,148985.063776
2242,119719.961263
2243,127586.310608
2244,101985.594548
2245,101124.100141
2246,143416.764136
2247,114179.574507
2248,123640.924149
2249,118721.053372
2250,126645.734632
2251,96795.2434799
2252,181360.137565
2253,152749.242865
2254,176323.827961
2255,184016.376026
2256,174252.181336
2257,207157.286046
2258,160826.34592
2259,178210.956219
2260,153608.848365
2261,183389.428926
2262,202234.934012
2263,364553.895773
2264,590001.038592
2265,157548.601407
2266,289728.423511
2267,369585.093036
2268,430246.535908
2269,143127.956875
2270,191387.389453
2271,219104.354155
2272,195930.032439
2273,159497.333837
2274,177621.314695
2275,154705.077283
2276,191333.188559
2277,182999.709935
2278,145477.314055
2279,119551.981414
2280,118154.094595
2281,165230.212277
2282,186310.650429
2283,109094.438772
2284,110806.507571
2285,140097.081564
2286,126588.294015
2287,365821.08533
2288,273753.891646
2289,385717.730948
2290,472218.866907
2291,308465.951644
2292,448590.988147
2293,501468.066516
2294,400422.495602
2295,550937.424582
2296,296167.917277
2297,323773.123137
2298,329007.908737
2299,358887.057814
2300,329788.320827
2301,297291.519011
2302,249004.911248
2303,242109.316147
2304,254919.16472
2305,201612.026389
2306,195558.397928
2307,203885.000601
2308,229943.013728
2309,275156.887482
2310,211553.823495
2311,210579.109617
2312,174694.103686
2313,170874.634836
2314,178631.399565
2315,182261.967597
2316,202821.303247
2317,192998.344748
2318,185364.200475
2319,187598.001583
2320,185190.553798
2321,241073.91491
2322,186361.573861
2323,191129.271397
2324,180393.290013
2325,223029.939173
2326,172501.241181
2327,203554.420761
2328,223853.29891
2329,194923.799543
2330,184926.141007
2331,352969.79576
2332,392893.376874
2333,321546.552509
2334,245356.198314
2335,265838.950299
2336,308609.413076
2337,194206.363708
2338,269157.806369
2339,216777.302966
2340,422686.397718
2341,218692.661899
2342,237417.860829
2343,234007.068236
2344,214518.079888
2345,233718.977289
2346,213041.71383
2347,198528.108967
2348,244970.060201
2349,176654.043223
2350,299396.892654
2351,257503.048393
2352,259963.435812
2353,244766.578078
2354,137827.965457
2355,139726.173619
2356,151933.842976
2357,186264.717812
2358,199848.654729
2359,132037.442562
2360,116898.224017
2361,149194.974422
2362,262213.759237
2363,140369.900707
2364,154998.851461
2365,232008.866842
2366,196254.139341
2367,230211.506723
2368,216628.608892
2369,224287.109606
2370,167056.496571
2371,166166.527235
2372,188550.714218
2373,273528.038202
2374,317038.336093
2375,254980.244046
2376,287982.63026
2377,351482.842488
2378,146622.831555
2379,201962.189354
2380,145577.202018
2381,173111.424248
2382,205207.188422
2383,210774.705518
2384,255287.700354
2385,160805.450653
2386,135225.693073
2387,133311.501383
2388,103173.169727
2389,121183.150383
2390,144316.543723
2391,144124.303533
2392,117116.037748
2393,166250.451802
2394,144835.716413
2395,206505.448784
2396,139565.871331
2397,228204.116035
2398,133458.972998
2399,69639.6230187
2400,71324.7245551
2401,119746.277904
2402,137437.156111
2403,144867.879625
2404,152521.384327
2405,164491.570617
2406,139154.984896
2407,127748.694448
2408,152085.181469
2409,123761.787562
2410,165684.071579
2411,117596.113355
2412,156829.396178
2413,130387.920675
2414,148934.09099
2415,136250.731373
2416,127629.090606
2417,129854.552478
2418,132143.073289
2419,121591.020938
2420,124708.682453
2421,142204.079311
2422,109293.590447
2423,115983.430703
2424,161421.955006
2425,189075.181091
2426,130324.10966
2427,136221.661053
2428,172325.127155
2429,111070.93706
2430,130950.584677
2431,111750.383284
2432,145988.8057
2433,145602.98721
2434,142408.144419
2435,152223.652478
2436,108378.22775
2437,104489.974003
2438,122975.977645
2439,102906.106506
2440,122631.788551
2441,92111.4793671
2442,100758.077082
2443,126014.219624
2444,131220.558402
2445,88154.6635717
2446,134811.005691
2447,181934.860884
2448,123544.542382
2449,110551.5938
2450,148341.785303
2451,125020.027171
2452,204801.705731
2453,95147.5789189
2454,113396.637496
2455,121826.879859
2456,129613.38053
2457,134312.128919
2458,131851.801664
2459,110544.35371
2460,136263.276337
2461,131764.409007
2462,134524.391781
2463,123120.141079
2464,183689.678363
2465,140920.086521
2466,116334.521713
2467,130190.096295
2468,83971.408334
2469,80944.0949239
2470,183001.998566
2471,211886.544895
2472,158366.352611
2473,106720.63202
2474,70021.9350143
2475,227081.425157
2476,121020.72125
2477,124407.567552
2478,148527.787228
2479,102444.209369
2480,147311.689783
2481,120795.444779
2482,123109.705213
2483,111909.375952
2484,123936.582437
2485,125688.826811
2486,146464.022003
2487,169783.702867
2488,163083.253294
2489,150692.915831
2490,140999.513523
2491,91628.8735698
2492,180131.788439
2493,154818.431081
2494,144976.577627
2495,89031.4375893
2496,246949.193413
2497,157816.242928
2498,112051.008769
2499,83599.7369999
2500,120521.774763
2501,141197.342989
2502,142651.554857
2503,97319.7515861
2504,158681.246469
2505,228457.706511
2506,261289.833607
2507,302455.899151
2508,262331.321003
2509,213431.909873
2510,217726.153386
2511,171993.731051
2512,202431.481589
2513,218788.870282
2514,245644.068928
2515,144484.042839
2516,178665.28416
2517,150031.509398
2518,156175.968682
2519,233806.283675
2520,218064.673869
2521,186509.096177
2522,229093.25572
2523,120304.411251
2524,136701.451972
2525,144067.40237
2526,136866.499277
2527,119203.496859
2528,125239.61265
2529,130090.273019
2530,117495.415815
2531,257493.875872
2532,229738.021025
2533,192911.750591
2534,235786.510264
2535,311591.786856
2536,240100.401324
2537,244391.267775
2538,184356.129688
2539,189705.615307
2540,180825.712057
2541,179677.010033
2542,162864.149329
2543,118431.109206
2544,120146.426106
2545,137569.270342
2546,129949.170041
2547,141495.338396
2548,151882.544013
2549,161513.245793
2550,1339594.3777
2551,140862.471926
2552,127405.475587
2553,77522.7409463
2554,93393.8050719
2555,127247.582311
2556,103506.765276
2557,110356.815858
2558,149353.261727
2559,137885.441115
2560,151697.098513
2561,151928.759995
2562,143638.954443
2563,154072.084148
2564,203977.77016
2565,142297.316926
2566,156447.564479
2567,140047.669483
2568,204136.417961
2569,220632.526213
2570,113412.859523
2571,183557.956769
2572,143712.399671
2573,230781.482602
2574,268225.012847
2575,122306.513097
2576,108913.49995
2577,134962.711236
2578,81930.9809884
2579,58710.4395308
2580,104509.056749
2581,114776.928906
2582,115212.226603
2583,283444.557048
2584,172881.306747
2585,184496.162822
2586,234748.790097
2587,212517.986381
2588,139799.070554
2589,150623.398424
2590,201184.348786
2591,222635.235022
2592,212931.728489
2593,244993.561579
2594,177013.929039
2595,193424.639433
2596,307332.592892
2597,176351.126859
2598,287958.919493
2599,343608.664372
2600,139670.682463
2601,141300.875815
2602,87487.5092034
2603,97484.3242948
2604,95491.9802109
2605,82702.2393793
2606,145004.078775
2607,207591.933794
2608,194287.961888
2609,175468.262998
2610,110364.610206
2611,112759.670687
2612,158600.596288
2613,131222.063809
2614,122125.710358
2615,160632.475645
2616,148154.680228
2617,181797.741388
2618,205002.588657
2619,200366.481754
2620,194644.333798
2621,172742.360236
2622,181807.345266
2623,243940.80181
2624,321436.740013
2625,313426.208047
2626,174189.119301
2627,160149.878226
2628,472403.795897
2629,548834.861539
2630,373848.320365
2631,535608.235704
2632,414499.858821
2633,304226.160052
2634,417803.215835
2635,157587.223092
2636,177542.376616
2637,172393.880369
2638,269571.515142
2639,185405.515844
2640,150981.031436
2641,102327.849283
2642,188085.957858
2643,108355.669385
2644,122675.027776
2645,112366.302196
2646,100639.264619
2647,106741.401999
2648,142844.828027
2649,152834.514017
2650,138005.311868
2651,138172.361445
2652,426382.899533
2653,257957.421878
2654,247883.774589
2655,393564.727076
2656,321994.338571
2657,367146.97231
2658,299593.319774
2659,292009.072173
2660,357548.540115
2661,360893.832164
2662,351040.57749
2663,296141.383419
2664,260591.050215
2665,325574.004367
2666,289336.702086
2667,173412.864145
2668,178283.111217
2669,184725.492313
2670,289089.068352
2671,186415.40146
2672,202725.150294
2673,210621.766745
2674,193853.287703
2675,175589.857675
2676,196997.905344
2677,199034.913156
2678,252233.2691
2679,271314.227215
2680,283348.692326
2681,391649.120568
2682,317919.33792
2683,518190.160537
2684,313342.675953
2685,324062.88283
2686,256806.048677
2687,312002.738965
2688,214514.015577
2689,207651.444918
2690,445709.664061
2691,184796.438517
2692,137092.644603
2693,204610.802198
2694,136593.037311
2695,190903.334535
2696,180607.642445
2697,183872.138902
2698,199143.985182
2699,170325.233271
2700,158302.538479
2701,157115.746577
2702,115831.568119
2703,121537.63329
2704,136207.823928
2705,116987.005869
2706,113462.610497
2707,127536.249096
2708,132547.391273
2709,105505.937922
2710,125548.097875
2711,255159.054782
2712,356318.0261
2713,175145.659276
2714,153966.20543
2715,171015.646871
2716,150039.565488
2717,189161.561977
2718,221324.693638
2719,152177.116172
2720,175764.820516
2721,130844.03868
2722,159229.763044
2723,137266.436505
2724,122543.673405
2725,130451.920752
2726,149548.829925
2727,164508.444016
2728,180841.993852
2729,144513.11862
2730,147868.996712
2731,131074.310349
2732,138724.600162
2733,155487.785527
2734,147385.471752
2735,142549.233836
2736,145010.686735
2737,119040.444147
2738,136721.547715
2739,158524.052834
2740,136691.600429
2741,144690.709173
2742,152857.639799
2743,159733.96288
2744,163286.199357
2745,138920.833203
2746,138143.982089
2747,147642.854182
2748,126898.519075
2749,131268.81104
2750,130228.930042
2751,138425.079142
2752,194086.272823
2753,141035.039725
2754,208921.985983
2755,133969.639776
2756,95338.5870122
2757,67298.3805102
2758,95975.3396407
2759,162622.478318
2760,112371.504932
2761,145322.361826
2762,146208.624294
2763,186507.203314
2764,147780.725405
2765,296295.353764
2766,126585.085311
2767,84944.531325
2768,128463.190333
2769,132415.224616
2770,138754.914051
2771,106123.257281
2772,111971.110645
2773,162982.460212
2774,141948.099563
2775,110459.735864
2776,138562.187568
2777,147753.542959
2778,103560.715628
2779,115006.150083
2780,92648.6312083
2781,95801.1288467
2782,94904.0082972
2783,92539.6538475
2784,124819.871295
2785,135701.470458
2786,72490.7463025
2787,126488.479901
2788,73585.60019
2789,162369.023133
2790,96062.3302573
2791,113998.302299
2792,64677.0334295
2793,157324.920088
2794,91976.7387069
2795,120946.685089
2796,97691.8017414
2797,195641.056324
2798,97689.5193037
2799,108005.886292
2800,66234.6182859
2801,102530.594982
2802,132100.611609
2803,170188.833701
2804,129663.410263
2805,98284.3895139
2806,84743.5718551
2807,165812.354046
2808,145177.174615
2809,132942.298424
2810,125542.827577
2811,153888.692236
2812,165033.32525
2813,150411.637386
2814,154869.33285
2815,92327.7609754
2816,236726.224671
2817,154030.686539
2818,132552.346208
2819,168761.445392
2820,140245.335042
2821,104630.565803
2822,191470.651935
2823,347589.452332
2824,177960.284541
2825,145961.212641
2826,135888.636335
2827,142170.15088
2828,200249.470003
2829,213803.672256
2830,231945.469318
2831,169206.983408
2832,247949.705119
2833,289084.572183
2834,224805.357354
2835,217942.367142
2836,191048.533407
2837,158644.380526
2838,149899.349733
2839,173704.971634
2840,210322.71692
2841,203885.130263
2842,236712.072405
2843,148921.630268
2844,171308.737134
2845,126989.279325
2846,208376.468821
2847,208354.117663
2848,219498.888848
2849,196147.93199
2850,291701.049603
2851,216056.755606
2852,242005.424361
2853,246959.586475
2854,140495.613118
2855,201271.576214
2856,203177.441846
2857,187488.214069
2858,211155.678023
2859,116168.18511
2860,120526.143032
2861,122741.488051
2862,192440.712295
2863,128879.488264
2864,239690.771253
2865,139799.666967
2866,141254.541316
2867,101767.23034
2868,101712.528494
2869,99051.2367201
2870,120060.416936
2871,81449.6946252
2872,56648.6591296
2873,98014.4181692
2874,137990.347618
2875,112455.840299
2876,166529.81958
2877,148844.270668
2878,164115.30621
2879,142874.057926
2880,103805.067523
2881,150059.127689
2882,171045.790982
2883,191843.412709
2884,199269.845621
2885,190184.640972
2886,235919.798453
2887,90866.2576718
2888,139018.878826
2889,59297.6107245
2890,78490.2125564
2891,132552.375487
2892,50624.027519
2893,89712.5102775
2894,69967.6206102
2895,318271.259096
2896,275397.613986
2897,202576.208486
2898,153766.191947
2899,207668.449756
2900,166203.426098
2901,210662.424493
2902,189366.220095
2903,335132.740434
2904,355354.638829
2905,79803.0020042
2906,196804.091134
2907,113901.203374
2908,131558.180186
2909,150928.858345
2910,83969.955222
2911,86933.5588606
2912,149286.265992
2913,83677.9855324
2914,83676.0959651
2915,90094.1310698
2916,86083.6765404
2917,160813.75885
2918,118048.415019
2919,231477.031021
